wavelength xh2o xco xco2 xch4 xnh3 xh2s xph3 xhcn xc2h2 xoh xna xk xso2
1.234319478525069513e+00 -2.617189532233228633e+01 -2.995862480592751709e+01 -2.676528496832185056e+01 -2.664901516335737952e+01 -2.465910949385305528e+01 -2.804921735649675085e+01 -5.327600334241346758e+01 -2.751836209605027861e+01 -2.624775872210254946e+01 -3.284531107111545367e+01 -2.980260702291097985e+01 -2.844381818502203885e+01 -5.327600334241346758e+01
1.233908175799802720e+00 -2.633904819036344946e+01 -3.077621430765533006e+01 -2.683214883757308655e+01 -2.663741777576352732e+01 -2.459690465429905615e+01 -2.786150190448189790e+01 -5.327600334241346758e+01 -2.777933354880636330e+01 -2.621423757741721161e+01 -3.436112002465097248e+01 -2.980250828860796020e+01 -2.844188440089424930e+01 -5.327600334241346758e+01
1.233497010129759541e+00 -2.573895112354952275e+01 -3.009236598429084353e+01 -2.680402144395923969e+01 -2.670402409778900932e+01 -2.486918589266382895e+01 -2.795246159574119460e+01 -5.327600334241346758e+01 -2.748393364371824532e+01 -2.629850774943949077e+01 -3.492414222007407432e+01 -2.980241010769459820e+01 -2.843996124295643213e+01 -5.327600334241346758e+01
1.233085981469269621e+00 -2.616053855595441746e+01 -3.008059402179388186e+01 -2.673217633417075234e+01 -2.669236638158424313e+01 -2.443711489088718025e+01 -2.821595516635318290e+01 -5.327600334241346758e+01 -2.754528835581290025e+01 -2.630961863943453594e+01 -3.580978816337724169e+01 -2.980231003138333534e+01 -2.843800079457880159e+01 -5.327600334241346758e+01
1.232675089772678589e+00 -2.595986841752724672e+01 -3.112900229752800385e+01 -2.677612581666334890e+01 -2.665433463668907521e+01 -2.461780194259219812e+01 -2.802842569185115096e+01 -5.327600334241346758e+01 -2.754788553188167910e+01 -2.629246807483989912e+01 -3.255270739773467170e+01 -2.980221115754397587e+01 -2.843606361076934519e+01 -5.327600334241346758e+01
1.232264334994347177e+00 -2.660972195452907840e+01 -2.998996784007858452e+01 -2.675846790734782488e+01 -2.665597648794012997e+01 -2.487710847975017003e+01 -2.822075461783217420e+01 -5.327600334241346758e+01 -2.747865140578669596e+01 -2.629257828997790014e+01 -3.344787369183106307e+01 -2.980211263231061025e+01 -2.843413295444367961e+01 -5.327600334241346758e+01
1.231853717088650768e+00 -2.597472826716508365e+01 -2.997075002167574098e+01 -2.670411746216102955e+01 -2.668942096247368312e+01 -2.467537002263434687e+01 -2.819674500159505826e+01 -5.327600334241346758e+01 -2.763507677799470841e+01 -2.630933192235355733e+01 -3.345709780337418948e+01 -2.980201262077777002e+01 -2.843217297760768147e+01 -5.327600334241346758e+01
1.231443236009980513e+00 -2.613856732219966617e+01 -2.998454739617421083e+01 -2.673455659103817084e+01 -2.660352391746394574e+01 -2.454093573431145714e+01 -2.809260014542709172e+01 -5.327600334241346758e+01 -2.748986034225398711e+01 -2.631642509864208890e+01 -3.455088512404263668e+01 -2.980191360716123228e+01 -2.843023230461376016e+01 -5.327600334241346758e+01
1.231032891712742883e+00 -2.606661941811264072e+01 -3.083742500102620809e+01 -2.678549747494672317e+01 -2.660663620731126144e+01 -2.479106970470592586e+01 -2.784524661258597789e+01 -5.327600334241346758e+01 -2.754402018450059586e+01 -2.628006186555007062e+01 -3.628336949008881618e+01 -2.980181493612281329e+01 -2.842829809908357319e+01 -5.327600334241346758e+01
1.230622684151359003e+00 -2.628010018723676211e+01 -2.971900089379243326e+01 -2.680348310399818956e+01 -2.668840412033764053e+01 -2.472121191358239756e+01 -2.787513547150427229e+01 -5.327600334241346758e+01 -2.731862188674058345e+01 -2.629883250472087397e+01 -3.127192022781545688e+01 -2.980171479036754789e+01 -2.842633468256304852e+01 -5.327600334241346758e+01
1.230212613280265543e+00 -2.611054078398602840e+01 -3.076320161609688242e+01 -2.682737858987042046e+01 -2.653639482709309050e+01 -2.436494745103749793e+01 -2.826225702336916967e+01 -5.327600334241346758e+01 -2.730646012123394684e+01 -2.631100407678488295e+01 -3.109914048160443656e+01 -2.980161563673261327e+01 -2.842439044486097899e+01 -5.327600334241346758e+01
1.229802679053914272e+00 -2.682408579996201325e+01 -2.988592935755745117e+01 -2.683555579522283807e+01 -2.656759093126361293e+01 -2.480789947171118826e+01 -2.795785824575858669e+01 -5.327600334241346758e+01 -2.720354428731891261e+01 -2.632571359928070720e+01 -3.131186083049848179e+01 -2.980151701881552739e+01 -2.842245647186629043e+01 -5.327600334241346758e+01
1.229392881426771833e+00 -2.570014560173192208e+01 -2.973525578414520609e+01 -2.688340419052805075e+01 -2.656669321943540751e+01 -2.474918636001241268e+01 -2.817043293578347729e+01 -5.327600334241346758e+01 -2.712340692227892447e+01 -2.631511601447409987e+01 -3.208699871573024609e+01 -2.980141653942459001e+01 -2.842048589824854687e+01 -5.327600334241346758e+01
1.228983220353320638e+00 -2.586775860790971038e+01 -3.050067021964112257e+01 -2.732282182258063585e+01 -2.657635815844644966e+01 -2.460682277992251699e+01 -2.797749793923300743e+01 -5.327600334241346758e+01 -2.708984979331528820e+01 -2.625961911157874695e+01 -3.417510625378974964e+01 -2.980131724552949635e+01 -2.841853849306382784e+01 -5.327600334241346758e+01
1.228573695788057973e+00 -2.662238286899165374e+01 -2.986504304597427506e+01 -2.675538498915063457e+01 -2.664611550473539836e+01 -2.450669454346072129e+01 -2.813564361625386923e+01 -5.327600334241346758e+01 -2.707784074882698633e+01 -2.638310179132179556e+01 -3.256680713586997200e+01 -2.980121888007244380e+01 -2.841660900910783383e+01 -5.327600334241346758e+01
1.228164307685496004e+00 -2.640567293363633183e+01 -2.968162961391649191e+01 -2.661948598771737906e+01 -2.662057977837707412e+01 -2.466994249360425329e+01 -2.785714712698755946e+01 -5.327600334241346758e+01 -2.733293229142505609e+01 -2.634032327884668945e+01 -3.825831355788356802e+01 -2.980111786721947809e+01 -2.841462754554547132e+01 -5.327600334241346758e+01
1.227755056000162659e+00 -2.598816480924204697e+01 -2.978632643993999451e+01 -2.656323768864614721e+01 -2.651381688491264654e+01 -2.471050206032250784e+01 -2.813351737961526311e+01 -5.327600334241346758e+01 -2.782132906482465273e+01 -2.635993481879915024e+01 -3.836732902998113559e+01 -2.980101875077676610e+01 -2.841268366424177927e+01 -5.327600334241346758e+01
1.227345940686600301e+00 -2.625390778882171006e+01 -3.069053077456093348e+01 -2.645490434976238703e+01 -2.660663291536659969e+01 -2.472869389699333453e+01 -2.787107742670171717e+01 -5.327600334241346758e+01 -2.773192155494770361e+01 -2.633804499021151457e+01 -3.455417160179206348e+01 -2.980091862639963551e+01 -2.841072100026984160e+01 -5.327600334241346758e+01
1.226936961699367057e+00 -2.569539295941369161e+01 -2.953239986421560204e+01 -2.639163076086154192e+01 -2.656694493126950718e+01 -2.459601491709848275e+01 -2.797047221078197055e+01 -5.327600334241346758e+01 -2.796462961211670262e+01 -2.633418621870610821e+01 -3.454693424683235037e+01 -2.980081909820350816e+01 -2.840876959437084892e+01 -5.327600334241346758e+01
1.226528118993035932e+00 -2.634351861205855272e+01 -3.008894093719508689e+01 -2.633673406909836601e+01 -2.663025224839790184e+01 -2.445731537769637853e+01 -2.802767721201331952e+01 -5.327600334241346758e+01 -2.775521941610790932e+01 -2.634408637397753594e+01 -3.545343485937623740e+01 -2.980072024182337742e+01 -2.840683112871183980e+01 -5.327600334241346758e+01
1.226119412522195029e+00 -2.608766304069637698e+01 -2.986791638955292427e+01 -2.669635432853065637e+01 -2.659507881521664885e+01 -2.486492280713999392e+01 -2.791307602863061632e+01 -5.327600334241346758e+01 -2.774985806440691860e+01 -2.631035877903465803e+01 -3.206700209021644099e+01 -2.980061925050205218e+01 -2.840484951750698173e+01 -5.327600334241346758e+01
1.225710842241447773e+00 -2.628226954185097597e+01 -2.947103419472389874e+01 -2.667129681220316328e+01 -2.651193708784630587e+01 -2.480910287991100915e+01 -2.791319194792277258e+01 -5.327600334241346758e+01 -2.766926610095422490e+01 -2.636108958121775458e+01 -3.272955335160475698e+01 -2.980051986468053471e+01 -2.840289884285471089e+01 -5.327600334241346758e+01
1.225302408105412688e+00 -2.593516187863765765e+01 -2.996117373235133385e+01 -2.669238534053548761e+01 -2.651449139941528088e+01 -2.459045248604678946e+01 -2.793898781966531430e+01 -5.327600334241346758e+01 -2.772599646562825271e+01 -2.632194907656892013e+01 -3.648448421250234475e+01 -2.980041953993999471e+01 -2.840092967032286708e+01 -5.327600334241346758e+01
1.224894110068723174e+00 -2.582046475721532275e+01 -2.940017865758106552e+01 -2.665413074480262523e+01 -2.651106792125161604e+01 -2.436395229124995510e+01 -2.796600695523006763e+01 -5.327600334241346758e+01 -2.760844389657940567e+01 -2.635364099306292118e+01 -3.126180544910252834e+01 -2.980031977676729582e+01 -2.839897133596165091e+01 -5.327600334241346758e+01
1.224485948086027731e+00 -2.593853059587786092e+01 -3.495204533943042691e+01 -2.664485578689738432e+01 -2.646120293648661814e+01 -2.451796397824222140e+01 -2.777187198431622406e+01 -5.327600334241346758e+01 -2.750202049248795788e+01 -2.633631211931937699e+01 -3.145303232458280718e+01 -2.980022098463207669e+01 -2.839703258111441997e+01 -5.327600334241346758e+01
1.224077922111990180e+00 -2.612790439344427540e+01 -2.987912932366647922e+01 -2.669917883054108643e+01 -2.657889842263369218e+01 -2.454887182938016821e+01 -2.779740793540388211e+01 -5.327600334241346758e+01 -2.768967600594900347e+01 -2.633930232283110939e+01 -3.122065954906335250e+01 -2.980011945831126852e+01 -2.839504001682101730e+01 -5.327600334241346758e+01
1.223670032101289884e+00 -2.587449047919603728e+01 -2.932859303109442450e+01 -2.663882301215142334e+01 -2.650080523214108652e+01 -2.429893768651227504e+01 -2.791694080814129819e+01 -5.327600334241346758e+01 -2.757506879661438859e+01 -2.628654622683392361e+01 -3.126665197612300773e+01 -2.980002035905000213e+01 -2.839309479981541529e+01 -5.327600334241346758e+01
1.223262278008619974e+00 -2.632681034798119413e+01 -2.990060116243072486e+01 -2.650945791467024648e+01 -2.649726058372348447e+01 -2.437367303277786235e+01 -2.797077625870326401e+01 -5.327600334241346758e+01 -2.744964159146458371e+01 -2.637503249100140224e+01 -3.106660476949945959e+01 -2.979991927664367424e+01 -2.839111031383191630e+01 -5.327600334241346758e+01
1.222854659788690457e+00 -2.650143200191385873e+01 -3.049734592062634420e+01 -2.668454720643132916e+01 -2.637615227331178858e+01 -2.445654871009650932e+01 -2.780091674531482226e+01 -5.327600334241346758e+01 -2.732223751285578572e+01 -2.631884026189630532e+01 -3.111776514073562439e+01 -2.979981963374569887e+01 -2.838915331949552012e+01 -5.327600334241346758e+01
1.222447177396224882e+00 -2.573396733806827541e+01 -2.922453661169677375e+01 -2.672292691867055225e+01 -2.643443360291152899e+01 -2.452949654554433323e+01 -2.805303348962954146e+01 -5.327600334241346758e+01 -2.755919918716393724e+01 -2.637424874853810763e+01 -3.103751515626770896e+01 -2.979971890616787533e+01 -2.838717501259325005e+01 -5.327600334241346758e+01
1.222039830785962788e+00 -2.639626613893711138e+01 -2.998243150515437350e+01 -2.665490109661473994e+01 -2.654460607459514776e+01 -2.466512523649113575e+01 -2.768070854925163715e+01 -5.327600334241346758e+01 -2.763851574686323787e+01 -2.635104711653607268e+01 -3.109559039544209114e+01 -2.979961881289045422e+01 -2.838520898064670916e+01 -5.327600334241346758e+01
1.221632619912658591e+00 -2.571066504925119034e+01 -2.925496215015040136e+01 -2.684414686913232728e+01 -2.639119075802059911e+01 -2.464776523321854640e+01 -2.783363149181872487e+01 -5.327600334241346758e+01 -2.760587896906514160e+01 -2.633752841684515644e+01 -3.781710941785630808e+01 -2.979951834666439225e+01 -2.838323538796282719e+01 -5.327600334241346758e+01
1.221225544731081358e+00 -2.596772893720969577e+01 -2.953537435977334269e+01 -2.680666595509237737e+01 -2.642199014232884835e+01 -2.450922159367289765e+01 -2.789349029692868243e+01 -5.327600334241346758e+01 -2.763703611723656550e+01 -2.634357404616403642e+01 -3.370175796257000655e+01 -2.979941815882830980e+01 -2.838126708149782473e+01 -5.327600334241346758e+01
1.220818605196016149e+00 -2.616731903845218454e+01 -3.015172003453575300e+01 -2.705760797600891365e+01 -2.642734858180597612e+01 -2.469175841431614060e+01 -2.771648749142970658e+01 -5.327600334241346758e+01 -2.777461562837676468e+01 -2.636652858842455416e+01 -3.347367718461717345e+01 -2.979931759791346479e+01 -2.837929129915575643e+01 -5.327600334241346758e+01
1.220411801262261786e+00 -2.595970192703189383e+01 -2.919079987470489002e+01 -2.691867871556828007e+01 -2.634392007736730079e+01 -2.448517708934600989e+01 -2.783646377333695909e+01 -5.327600334241346758e+01 -2.764269435438301414e+01 -2.639165568698086872e+01 -3.333799505462882706e+01 -2.979921731540898833e+01 -2.837732083186392273e+01 -5.327600334241346758e+01
1.220005132884633303e+00 -2.596936108335507498e+01 -2.945119009378248975e+01 -2.676120093979604775e+01 -2.641342049249747603e+01 -2.470883098232555142e+01 -2.785277812328123659e+01 -5.327600334241346758e+01 -2.760367728568574464e+01 -2.637809615757200632e+01 -3.521914564913114987e+01 -2.979911665969507339e+01 -2.837534299628732626e+01 -5.327600334241346758e+01
1.219598600017960832e+00 -2.643318057387594777e+01 -2.912565723607311341e+01 -2.659013592522385139e+01 -2.644627182047311109e+01 -2.444733145557439968e+01 -2.756506967899649752e+01 -5.327600334241346758e+01 -2.765623713818210305e+01 -2.637811119410198657e+01 -3.240838130247980331e+01 -2.979901628241288591e+01 -2.837337046054887324e+01 -5.327600334241346758e+01
1.219192202617088494e+00 -2.581298001016545385e+01 -3.517881080181151532e+01 -2.636546819719040258e+01 -2.637243817362220000e+01 -2.465815491914030133e+01 -2.771323918984274570e+01 -5.327600334241346758e+01 -2.763443230524545768e+01 -2.641003934904239969e+01 -3.201112826230280461e+01 -2.979891553178891428e+01 -2.837139044325552462e+01 -5.327600334241346758e+01
1.218785940636876175e+00 -2.623033750287156352e+01 -2.937426489911959848e+01 -2.629162364273570063e+01 -2.633465717352913416e+01 -2.456475621414960386e+01 -2.791989201803722054e+01 -5.327600334241346758e+01 -2.772196128561765960e+01 -2.638300650527072122e+01 -3.711785038867410691e+01 -2.979881505961953891e+01 -2.836941576054372405e+01 -5.327600334241346758e+01
1.218379814032198638e+00 -2.633768729871090031e+01 -2.906998459740600538e+01 -2.608865158787468985e+01 -2.634218704870645666e+01 -2.455176238551856471e+01 -2.759935096209265382e+01 -5.327600334241346758e+01 -2.765766221240494360e+01 -2.638036570530720581e+01 -3.249625791762861837e+01 -2.979871421397441722e+01 -2.836743361753666548e+01 -5.327600334241346758e+01
1.217973822757945968e+00 -2.574883482139404478e+01 -3.024729033030617842e+01 -2.606005245418170446e+01 -2.627692238755770404e+01 -2.459042658709563867e+01 -2.788780035423203429e+01 -5.327600334241346758e+01 -2.774751623617166629e+01 -2.635922985639915694e+01 -3.329696992999238603e+01 -2.979861364680812486e+01 -2.836545679782754803e+01 -5.327600334241346758e+01
1.217567966769022902e+00 -2.608018616830413094e+01 -2.900277698981429353e+01 -2.675013663005544728e+01 -2.618038755883691948e+01 -2.472679532493470944e+01 -2.779856611069556394e+01 -5.327600334241346758e+01 -2.767767509118572633e+01 -2.638988428969532052e+01 -3.787159440288127144e+01 -2.979851270603073843e+01 -2.836347249558452788e+01 -5.327600334241346758e+01
1.217162246020349281e+00 -2.591692438302121460e+01 -2.926745648913831133e+01 -2.691251843503317787e+01 -2.634009071003567826e+01 -2.437020895291718503e+01 -2.744322979999585499e+01 -5.327600334241346758e+01 -2.767009498281995405e+01 -2.638564984422886539e+01 -3.200054014505029443e+01 -2.979841204375781416e+01 -2.836149350024714266e+01 -5.327600334241346758e+01
1.216756660466860263e+00 -2.596015348820562352e+01 -2.895116683540521407e+01 -2.674063194879559191e+01 -2.628958094638621645e+01 -2.470216057966864298e+01 -2.788071736937797596e+01 -5.327600334241346758e+01 -2.766623858871907160e+01 -2.643905593727999204e+01 -3.088814916525825538e+01 -2.979831100773674990e+01 -2.835950701582566325e+01 -5.327600334241346758e+01
1.216351210063505439e+00 -2.593116352948416647e+01 -2.984093719108615517e+01 -2.674414019460510872e+01 -2.631312501773517099e+01 -2.460302102882409514e+01 -2.757534839544948824e+01 -5.327600334241346758e+01 -2.773495219890498475e+01 -2.638198977891235231e+01 -3.088062914644939383e+01 -2.979821025024713776e+01 -2.835752586945451625e+01 -5.327600334241346758e+01
1.215945894765250390e+00 -2.610729471051886108e+01 -2.881234081094720878e+01 -2.667230662224718074e+01 -2.628888563764105157e+01 -2.458788623501115467e+01 -2.757658781336353471e+01 -5.327600334241346758e+01 -2.751545974771276448e+01 -2.642030316186833261e+01 -3.074836128695082493e+01 -2.979810911887105007e+01 -2.835553723801188042e+01 -5.327600334241346758e+01
1.215540714527074462e+00 -2.600821618961259318e+01 -2.970258919715137225e+01 -2.681075969481524268e+01 -2.620805139466677858e+01 -2.484314419110132732e+01 -2.783443755816630372e+01 -5.327600334241346758e+01 -2.779319024984505049e+01 -2.637763464693636806e+01 -3.307764394332657787e+01 -2.979800860272149166e+01 -2.835356051039856240e+01 -5.327600334241346758e+01
